Bank reference,Narrative,Customer reference,TRN type,Value date,Credit amount,Debit amount,Time,Post date,Balance
LP CPMN2XAGSIRN,"CHARGES SAR 7.00 213371N013X5 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FIN SETT 4357710,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"14,354,645.68"
LP CPMN2XAGSIRN,ABDULRAHMAN HASSAN ALSHEHRI 213371N013X5 ITC CASH WORKING FUND NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK,FIN SETT 4357710,Transfer,15/12/2024,,"-170,536.00",11:05,15/12/2024,"14,354,653.73"
LP CPMN2XAGRIRN,"CHARGES SAR 7.00 067471N00OA0 ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609531,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"14,525,189.73"
LP CPMN2XAGRIRN,شركة اﻻفكار 067471N00OA0 ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,609531,Transfer,15/12/2024,,"-233,171.70",11:05,15/12/2024,"14,525,197.78"
LP CPMN2XAGQIRN,"CHARGES SAR 7.00 379071N00FCN KING ABDUL AZIZ ST ALHOB AR TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609576,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"14,758,369.48"
LP CPMN2XAGQIRN,شركه اﻻتصاﻻت المتنقله السعوديه 379071N00FCN ARAB NATIONAL BANK KING ABDUL AZIZ ST ALHOB AR EX Rate : SAR 1.0000000 ARAB NATIONAL BANK TRF TO:SAUDI ARABIA,609576,Transfer,15/12/2024,,"-250,000.00",11:05,15/12/2024,"14,758,377.53"
LP CPMN2XAGPIRN,"CHARGES SAR 7.00 471771N00ZMH HEAD OFFICE RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609491,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"15,008,377.53"
LP CPMN2XAGPIRN,BINGHAITH TRAVEL 471771N00ZMH /RFB/ITC TICKETS INVOICE PAYMENT RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 RIYAD BANK TRF TO:SAUDI ARABIA,609491,Transfer,15/12/2024,,"-250,838.22",11:05,15/12/2024,"15,008,385.58"
LP CPMN2XAGOIRN,"CHARGES SAR 7.00 651371N00HBB DOLLAR CLEARING A/C JEDD AH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609554,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"15,259,223.80"
LP CPMN2XAGOIRN,ALRAMLLI LLMQAWLAAT COMPANY 651371N00HBB BANK AL-JAZIRA DOLLAR CLEARING A/C JEDD AH EX Rate : SAR 1.0000000 BANK AL-JAZIRA TRF TO:SAUDI ARABIA,609554,Transfer,15/12/2024,,"-1,802,470.33",11:05,15/12/2024,"15,259,231.85"
LP CPMN2XAGNIRN,"CHARGES SAR 7.00 416771N0244Z KING ABDUL AZIZ ST ALHOB AR TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609594,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"17,061,702.18"
LP CPMN2XAGNIRN,HUAWEI TECH. INVESTMENT SAUDI ARABI 416771N0244Z /RFB/ITC INVOICE PAYMENT ARAB NATIONAL BANK KING ABDUL AZIZ ST ALHOB AR EX Rate : SAR 1.0000000 ARAB NATIONAL BANK,609594,Transfer,15/12/2024,,"-5,000,000.00",11:05,15/12/2024,"17,061,710.23"
LP CPMN2XAGMIRN,"CHARGES SAR 7.00 823771M00H5D THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609560,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"22,061,710.23"
LP CPMN2XAGMIRN,FRANCISCO DAYAPAN 823771M00H5D /RFB/ITC CWF PAYMENT NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK,609560,Transfer,15/12/2024,,"-2,663.06",11:05,15/12/2024,"22,061,718.28"
LP CPMN2XAGLIRN,"CHARGES SAR 7.00 188271M00F5D THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609546,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"22,064,381.34"
LP CPMN2XAGLIRN,NAQEL COMPANY 188271M00F5D /RFB/ITC INVOICE PAYMENT NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK,609546,Transfer,15/12/2024,,"-10,746.75",11:05,15/12/2024,"22,064,389.39"
191571M00DC4,SPEED PRINT FOR PRINTING 011-306925-001,609538,Transfer,15/12/2024,,"-1,610.00",11:05,15/12/2024,"22,075,136.14"
730171M00IWT,AWADH AHMED 003-196912-001,609541,Transfer,15/12/2024,,"-2,094.50",11:05,15/12/2024,"22,076,746.14"
384571M006E4,ALUTARY MOHAMMED 013-430459-001 /RFB/ITC CWF PAYMENT,609562,Transfer,15/12/2024,,"-4,628.02",11:05,15/12/2024,"22,078,840.64"
371871M008HL,ALUTARY MOHAMMED 013-430459-001 /RFB/ITC CWF PAYMENT,609563,Transfer,15/12/2024,,"-5,500.00",11:05,15/12/2024,"22,083,468.66"
174071M007IU,ALUTARY MOHAMMED 013-430459-001 /RFB/ITC CWF PAYMENT,609559,Transfer,15/12/2024,,"-6,124.55",11:05,15/12/2024,"22,088,968.66"
663471M009HL,ALUTARY MOHAMMED 013-430459-001 /RFB/ITC CWF PAYMENT,609564,Transfer,15/12/2024,,"-10,395.35",11:05,15/12/2024,"22,095,093.21"
LP CPMN2XAGKIRN,"CHARGES SAR 7.00 129971N01FRE THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",FIN SETT 4357718,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"22,105,488.56"
LP CPMN2XAGKIRN,SARAH NASSER S ALQAHTANI 129971N01FRE NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,FIN SETT 4357718,Transfer,15/12/2024,,"-21,040.00",11:05,15/12/2024,"22,105,496.61"
LP CPMN2XAGJIRN,"CHARGES SAR 7.00 022471M00CCK HEAD OFFICE RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609540,Charges,15/12/2024,,-8.05,11:05,15/12/2024,"22,126,536.61"
LP CPMN2XAGJIRN,CROWNE PLAZA RIYADH PALACE 022471M00CCK RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 RIYAD BANK TRF TO:SAUDI ARABIA,609540,Transfer,15/12/2024,,"-23,401.36",11:05,15/12/2024,"22,126,544.66"
286471N02186,ALAMRI IBRAHIM 615-107638-001,FIN SETT 4357717,Transfer,15/12/2024,,"-23,709.00",11:05,15/12/2024,"22,149,946.02"
214271M008HW,SA SABB 001-754381-004 TFR+,INTER CO 191,Transfer,15/12/2024,"7,500,000.00",,11:04,15/12/2024,"22,173,655.02"
9004Z5K7T4XL,WORLEY PARSONS ARABIA LT TFR+ SALAM-ITC/INV/PO''WAL-619/ITC MONTH,PAYMENT NO-2340,Transfer,15/12/2024,"327,750.00",,10:16,15/12/2024,"14,673,655.02"
NCBK82424347BEMY,شركة الحمراني العالمية شركة مساهمة اني العالمية شركة مساهمة Operating Expenses TFR+ Service/Utility Bills NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000,NONREF,Transfer,15/12/2024,"29,618.25",,10:06,15/12/2024,"14,345,905.02"
NCBK82424347BCDM,شركة مجموعة الخريف مساهمة مقفله TFR+ Service/Utility Bills NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 65900000318206 TRF FROM:SAUDI ARABIA,NONREF,Transfer,15/12/2024,"235,828.20",,10:05,15/12/2024,"14,316,286.77"
NCBK82424347BCOD,ركه التميز الفريد للفنادق والمنتجع الفريد للفنادق والمنتجع مصاريف تشغيل TFR+ فواتير خدمات PAYMENT FOR FEBMAY 2024 NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK,NONREF,Transfer,15/12/2024,"80,943.90",,10:04,15/12/2024,"14,080,458.57"
NCBK82424347BBRR,فندق العنود نوفوتيل Operating Expenses TFR+ Operational Maintenance NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 27166000000105 TRF FROM:SAUDI ARABIA,NONREF,Transfer,15/12/2024,"21,528.00",,10:02,15/12/2024,"13,999,514.67"
ECOF41214H000369,MISHWAR UNITED CO شراء بضاعة TFR+ 2024 ة الربع الاول من عام BANK AL-JAZIRA HEAD OFFICE JEDDAH EX Rate : SAR 1.0000000 SA4160100001395008406004 TRF FROM:SAUDI ARABIA,NONREF,Transfer,15/12/2024,"26,082.00",,10:01,15/12/2024,"13,977,986.67"
P132879631EBPLUS,AL MABANI GENERAL CONTRACTOR CO. AL MABANI GENERAL CONTRA COMPANIES FOR OTHER PURP TFR+ Settlement of Invoice No. 241021265 401 ARAB NATIONAL BANK RIYADH BRANCH,NONREF,Transfer,15/12/2024,"26,811.33",,9:54,15/12/2024,"13,951,904.67"
PA243458583663,شركة بيـان للمعلومات الااتمانية ـان للمعلومات الااتمانية TFR+ ALINMA BANK EX Rate : SAR 1.0000000 SA1405000068210000055000 TRF FROM:SAUDI ARABIA KINGFAHAD STREET RIYADH,NONREF,Transfer,15/12/2024,"3,312.00",,9:22,15/12/2024,"13,925,093.34"
PA243458583662,شركة بيـان للمعلومات الااتمانية ـان للمعلومات الااتمانية TFR+ ALINMA BANK EX Rate : SAR 1.0000000 SA1405000068210000055000 TRF FROM:SAUDI ARABIA KINGFAHAD STREET RIYADH,NONREF,Transfer,15/12/2024,"29,325.00",,9:22,15/12/2024,"13,921,781.34"
PA243458583661,شركة بيـان للمعلومات الااتمانية ـان للمعلومات الااتمانية TFR+ ALINMA BANK EX Rate : SAR 1.0000000 SA1405000068210000055000 TRF FROM:SAUDI ARABIA KINGFAHAD STREET RIYADH,NONREF,Transfer,15/12/2024,"3,312.00",,9:22,15/12/2024,"13,892,456.34"
PA243458583660,شركة بيـان للمعلومات الااتمانية ـان للمعلومات الااتمانية TFR+ ALINMA BANK EX Rate : SAR 1.0000000 SA1405000068210000055000 TRF FROM:SAUDI ARABIA KINGFAHAD STREET RIYADH,NONREF,Transfer,15/12/2024,"29,325.00",,9:22,15/12/2024,"13,889,144.34"
YRTI-04693,LP IPSP2400L6HH8 MORADI MOHAMAD MURSHID A SA8180000282608011203980 Alrajhi Bank RIYADH 20241213SARJHIRJHI2BOPF10108337385 13DEC24 01:09:07,NONREF,Transfer,15/12/2024,200,,1:09,15/12/2024,"13,859,819.34"
SAUDI ARABIAN OI,2000241641 /INV//CINV241131280054 TFR+,2000241641,Transfer,15/12/2024,"216,315.00",,22:24,15/12/2024,"13,859,619.34"
ZAD1-50006,MCINV0006284 19MAY2022 BS00200001 I24000646A I24000646A,NONREF,Transfer,12/12/2024,"178,250.00",,20:00,12/12/2024,"13,643,304.34"
YRTI-31654,LP IPSP2400L5LUP ROSH RAYHAAN BY ROTANA SA3930400108095224760015 Arab National Bank RIYADH 20241212SAARNBARNB1B01711733698743 12DEC24 17:33:29,NONREF,Transfer,12/12/2024,"11,730.00",,17:33,12/12/2024,"13,465,054.34"
113371N01H8D,AL TAMIMI AND COMPANY TFR+,1120-ITC,Transfer,12/12/2024,"82,689.60",,17:30,12/12/2024,"13,453,324.34"
566771N00BLX,ALSHAYA INT. TRADING CO. TFR+ ALSHAYA/DEC-24,427879/822464,Transfer,12/12/2024,"455,579.72",,16:48,12/12/2024,"13,370,634.74"
NCBK82424347AWEI,S.B. OF ENGI. ENPPI مصاريف تشغيل TFR+ فواتير خدمات NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 95400005556907 TRF FROM:SAUDI ARABIA,NONREF,Transfer,12/12/2024,"127,650.00",,15:20,12/12/2024,"12,915,055.02"
664971N014SK,"FCC CONSTRUCCION, S.A CO TFR+ /RFB/FCC KSA BRANCH /INV/INV231021131234 /INV/INV2410212440741",SALAM,Transfer,12/12/2024,"144,900.00",,15:13,12/12/2024,"12,787,405.02"
830371M00SXZ,KING ABDULLAH FINANCIAL TFR+,809054,Transfer,12/12/2024,"74,520.00",,15:12,12/12/2024,"12,642,505.02"
9058C89QKPFT,SUBSEA SEVEN SAUDI CO. L TFR+ 3800010770 INV241131286951 CN241131286937,6.53624E+11,Transfer,12/12/2024,"30,057.29",,14:09,12/12/2024,"12,567,985.02"
YRTI-20100,LP IPSP2400L4YFO MUNIF AMER ABDULLAH ALNA SA9080000577608010026329 Alrajhi Bank RIYADH 20241212SARJHIRJHI6BOPF11339078254 12DEC24 13:40:11,NONREF,Transfer,12/12/2024,"15,000.00",,13:40,12/12/2024,"12,537,927.73"
9466834709510JFZ,ركة عوااد الاصول المالية شركة مساه الاصول المالية شركة مساه expenses/Other TFR+ INV241001275720 RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000,NONREF,Transfer,12/12/2024,"34,242.02",,13:39,12/12/2024,"12,522,927.73"
9466834709510J6V,شركة ربط الشبكات السعودية المحدودة لشبكات السعودية المحدودة الفواتير / مشتريات TFR+ RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 SA3920000003461214019940,NONREF,Transfer,12/12/2024,"168,893.84",,13:04,12/12/2024,"12,488,685.71"
9033M7CJR4JT,SAUDI INFORMATION TECHNO TFR+,INV240911276231,Transfer,12/12/2024,"5,750.00",,13:01,12/12/2024,"12,319,791.87"
5.00003E+11,UNICHARM GULF HYGIENIC INDUSTRIES TFR+ AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 SA5880000362608014488888 TRF FROM:SAUDI ARABIA,NONREF,Transfer,12/12/2024,"65,550.00",,12:59,12/12/2024,"12,314,041.87"
723971M01CG3,PORTS DEVELOPMENT COMPAN TFR+,INTERNET,Transfer,12/12/2024,"138,000.00",,12:29,12/12/2024,"12,248,491.87"
ECOF41212H000316,UL ELECTRONIC WASTE TREATMENT UL ELECTRONIC WASTE TREA Operational Expenses TFR+ BANK AL-JAZIRA HEAD OFFICE JEDDAH EX Rate : SAR 1.0000000 SA9660000000060675912001,NONREF,Transfer,12/12/2024,"8,223.65",,12:21,12/12/2024,"12,110,491.87"
YRTI-15269,LP IPSP2400L4OEH ة مسارات الشبكة المحدودة SA5910000065900000257706 Saudi National Bank JEDDAH 20241212SANCBKNCBK6B82411149924822 12DEC24 11:49:17,NONREF,Transfer,12/12/2024,"18,285.00",,11:49,12/12/2024,"12,102,268.22"
9002283NDLGX,TAJEER INTERNATIONAL COM TFR+ CONNECTION FEES INV 240921226891,ELECTRONICPAY,Transfer,12/12/2024,"16,836.00",,11:44,12/12/2024,"12,083,983.22"
9001W7WLP1M9,TAJEER INTERNATIONAL COM TFR+ CONNECTION FEES INV 139054,ELECTRONICPAY,Transfer,12/12/2024,"16,836.00",,11:44,12/12/2024,"12,067,147.22"
NCBK82424346AXKR,الشركه الكيميااية السعودية القابضة TFR+ Service/Utility Bills NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 65900000233803 TRF FROM:SAUDI ARABIA,NONREF,Transfer,12/12/2024,"71,332.20",,11:33,12/12/2024,"12,050,311.22"
5.00003E+11,KUN SPORTS COMPANY TFR+ AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 SA1780000577608010071002 TRF FROM:SAUDI ARABIA,NONREF,Transfer,12/12/2024,"97,000.00",,11:27,12/12/2024,"11,978,979.02"
5.00003E+11,MAEN TAIBAH HOTAIL COMPANY MAEN TAIBAH HOTAIL COMPA INTB0292141541988888257E TFR+ AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH EX Rate : SAR 1.0000000,NONREF,Transfer,12/12/2024,"66,240.00",,10:12,12/12/2024,"11,881,979.02"
FT24347927810673,FAKHRUDDIN KADERBHAI TRADING CO FAKHRUDDIN KADERBHAI TRA SETTLEMENT OF BILLS TFR+ INTERNET PAYMENT CINV240921249143 BANK AL BILAD BANK AL BILAD EX Rate : SAR 1.0000000,NONREF,Transfer,12/12/2024,"4,140.00",,9:58,12/12/2024,"11,815,739.02"
SA2OL2412120000J,LANDMARK ARABIA COMPANY TFR+ /Narr/BRT 1201000288 Misc Payment STANDARD CHARTERED CAPIT AL (SAUDI A STANDARD CHARTERED CAPIT AL SAUDI EX Rate : SAR 1.0000000,NONREF,Transfer,12/12/2024,"50,252.70",,9:57,12/12/2024,"11,811,599.02"
5.00003E+11,VALLEY ALMADINA INTB0277977305770444001E TFR+ AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 SA6980000577608010444001 TRF FROM:SAUDI ARABIA,NONREF,Transfer,12/12/2024,"66,240.00",,9:45,12/12/2024,"11,761,346.32"
200GTSA243470512,"SAUDI GLOBAL PORTS CO. L.L.C. SAUDI GLOBAL PORTS CO. L Others,8 INV TFR+ GULF INTERNATIONAL BANK BSC RIYADH EX Rate : SAR 1.0000000",NONREF,Transfer,12/12/2024,"239,769.91",,9:40,12/12/2024,"11,695,106.32"
NCBK82424346BCHF,ؤسسة تشييد القلعة للمقاولات العامة القلعة للمقاولات العامة مصاريف تشغيل TFR+ فواتير خدمات NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000,NONREF,Transfer,12/12/2024,"22,425.00",,9:37,12/12/2024,"11,455,336.41"
996CT28HQ0000004,هيية السوق الماليه /Bulk Sarie Payments/ TFR+ NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 65900000564510 TRF FROM:SAUDI ARABIA CIF-58156838000008,NONREF,Transfer,12/12/2024,"37,191.00",,9:26,12/12/2024,"11,432,911.41"
9038P52AOI0P,SNAMPROGETTI SAUDI ARABI TFR+ PAYM.VARIOUS INVS,4.46379E+12,Transfer,12/12/2024,"465,259.15",,9:16,12/12/2024,"11,395,720.41"
900316SR67P9,SAUDI INFORMATION TECHNO TFR+,INV241012276231,Transfer,12/12/2024,"222,970.05",,1:14,12/12/2024,"10,930,461.26"
334071M01DYU,SOCPA TFR+,BILL/2024/2386,Transfer,12/12/2024,"163,871.55",,1:06,12/12/2024,"10,707,491.21"
ALMARAI COMPANY,INV241011275487 TFR+,1.00015E+13,Transfer,12/12/2024,"85,866.67",,22:27,12/12/2024,"10,543,619.66"
SAUDI ARABIAN OI,2000237391 /INV//CINV241031274709 TFR+,2000237391,Transfer,12/12/2024,"301,485.00",,22:26,12/12/2024,"10,457,752.99"
ZAFA-00029,TRANSFER FROM ARABIAN TRADING SUPPLIES ARABIAN TRADING SUPPLIES STAFF SALARY,NONREF,Transfer,11/12/2024,"4,968.00",,20:06,11/12/2024,"10,156,267.99"
583771M01GHG,ALMOUWASAT JUBAIL TFR+,INV. SETL DEC'24,Transfer,11/12/2024,"73,498.80",,16:51,11/12/2024,"10,151,299.99"
157471J0010S,UNITED CARTON INDUSTRIES TFR+,PAYMENT INVOICE,Transfer,11/12/2024,"31,491.60",,16:10,11/12/2024,"10,077,801.19"
EBCP-07651,FROM HEALTHCARE EXCHANGE CINV240901186649 Salam CINV240901186649,NONREF,Transfer,11/12/2024,"54,826.43",,16:07,11/12/2024,"10,046,309.59"
200GBMS243460638,"MOHD Y NAGHI MOTR(R) Others,FULL PAYMENT AS P TFR+ 7 INVOICES GULF INTERNATIONAL BANK BSC RIYADH EX Rate : SAR 1.0000000 SA1990000000020000004534",NONREF,Transfer,11/12/2024,"257,079.66",,15:05,11/12/2024,"9,991,483.16"
9005B8CL30P9,FLY NAS SOLE PROPRIETORS TFR+ 1163348240223174 BRT,1163348,Transfer,11/12/2024,"474,035.87",,15:00,11/12/2024,"9,734,403.50"
7.89083E+15,TAQA WELL SERVICES COMPA TFR+,22512024,Transfer,11/12/2024,"153,904.50",,14:22,11/12/2024,"9,260,367.63"
218771M01L1T,RIYADH NAJED TFR+,INV 241011257848,Transfer,11/12/2024,"14,527.95",,14:10,11/12/2024,"9,106,463.13"
1604FT24346PK4WP,AHMED HAMED ALGOSAIBI AND BROS CO. TFR+ SETTLEMENT OF BILL ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 SA8605000068200106555000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,11/12/2024,"41,400.00",,13:47,11/12/2024,"9,091,935.18"
627871L00BT9,SELA COMPANY TFR+,5/12/2024,Transfer,11/12/2024,"14,242.27",,13:36,11/12/2024,"9,050,535.18"
1604FT24346S1M6J,ALMOHAMADIAH UNITED COMPANY ALMOHAMADIAH UNITED COMP 23173391164833100 TFR+ رنت متاخره على ميلان SETTLEMENT OF BILL ALINMA BANK ALINMA BANK,NONREF,Transfer,11/12/2024,"23,399.00",,13:32,11/12/2024,"9,036,292.91"
YRTI-16794,LP IPSP2400L2EQ7 AMSA HOSPITALITY CO SA7130400108095375530031 Arab National Bank RIYADH 20241211SAARNBARNB1B30211220936399 11DEC24 12:20:43,NONREF,Transfer,11/12/2024,"3,724.79",,12:20,11/12/2024,"9,012,893.91"
EPHR98124346KD8S,SECOND COAST HOTEL COMPANY TFR+ BANQUE SAUDI FRANSI HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 SA5655000000097891500228 TRF FROM:SAUDI ARABIA 3559 32415,NONREF,Transfer,11/12/2024,"48,300.00",,10:19,11/12/2024,"9,009,169.12"
NCBK82424346ALBI,ركة الدواء للخدمات الطبية مساهمة م TFR+ Service/Utility Bills NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 05154747000910 TRF FROM:SAUDI ARABIA,NONREF,Transfer,11/12/2024,"277,518.00",,10:00,11/12/2024,"8,960,869.12"
947683450951A55Y,ركة أن أو في العربية السعودية المح في العربية السعودية المح Invoices INV241131281960 TFR+ Invoices INV241131283200 Invoices INV241131284029 RIYAD BANK HEAD OFFICE RIYADH,NONREF,Transfer,11/12/2024,"71,300.00",,9:33,11/12/2024,"8,683,351.12"
YRTI-10581,LP IPSP2400L221C التجارية شركة شخص واحد SA6305000068201226285002 Alinma bank RIYADH 20241211SAINMAINMA6BXXX10931103680 11DEC24 09:31:19,NONREF,Transfer,11/12/2024,"1,476.60",,9:31,11/12/2024,"8,612,051.12"
9002KAKN6D6L,SAUDI COMPANY FOR ARTIFI TFR+,830,Transfer,11/12/2024,"583,645.71",,9:31,11/12/2024,"8,610,574.52"
RIBLRETN-0648910,LP CPMN2WJORIRN /DIFF/SABBREM24345004K,RIBLRETN-0648910,Transfer,11/12/2024,707.25,,9:22,11/12/2024,"8,026,928.81"
LP CPMN2WPZ0IRN,"CHARGES SAR 7.00 742971L00J7L CORP OPS DIV RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",MANULA 4357740,Charges,11/12/2024,,-8.05,1:14,11/12/2024,"8,026,221.56"
LP CPMN2WPZ0IRN,FAISL MOHAMMED A ALKHATTAF 742971L00J7L BANQUE SAUDI FRANSI CORP OPS DIV RIYADH EX Rate : SAR 1.0000000 BANQUE SAUDI FRANSI TRF TO:SAUDI ARABIA,MANULA 4357740,Transfer,11/12/2024,,"-27,000.00",1:14,11/12/2024,"8,026,229.61"
3.81247E+14,AL WAFI ALTAKAMUL TFR+,4.19551E+15,Transfer,11/12/2024,"15,971.20",,1:13,11/12/2024,"8,053,229.61"
6.42659E+15,MSD KSA GMBH COMPANY TFR+,739024,Transfer,11/12/2024,"74,720.10",,22:52,11/12/2024,"8,037,258.41"
BTPF-00006,ITC SITE CENTERAL REGION 002 20000006015 SADAD:5656910149,ELECT Nov.24,Transfer,11/12/2024,,"-324,346.84",22:51,11/12/2024,"7,962,538.31"
BTPD-00006,3000472438241010 020 3000472438241010 SADAD:5656912419,609578,Transfer,11/12/2024,,"-497,838.04",22:51,11/12/2024,"8,286,885.15"
BTPB-00006,30087822014 002 30087822014 SADAD:5656912387,ELECT Nov.24,Transfer,11/12/2024,,-939.46,22:51,11/12/2024,"8,784,723.19"
BTPA-00006,ITC OFFICE EASTERN REGIO 002 20000495026 SADAD:5656912373,ELECT Nov.24,Transfer,11/12/2024,,"-121,424.04",22:51,11/12/2024,"8,785,662.65"
BTPZ-00006,30079943454 002 30079943454 SADAD:5656910087,ELECT Nov.24,Transfer,11/12/2024,,-51.92,22:51,11/12/2024,"8,907,086.69"
BTPY-00005,ITC SITES AT MEDINA REGI 002 20000086301 SADAD:5656912304,ELECT Nov.24,Transfer,11/12/2024,,"-25,810.43",22:51,11/12/2024,"8,907,138.61"
BTPX-00005,JEDDAH CLS - ELEC BILL 002 20000090126 SADAD:5656910053,ELECT Nov.24,Transfer,11/12/2024,,"-99,198.10",22:51,11/12/2024,"8,932,949.04"
9001B5NCB2TL,ALMOUWASAT ALRIYADH TFR+ ALL DUES,V.PYM 8165,Transfer,11/12/2024,"121,798.80",,22:22,11/12/2024,"9,032,147.14"
YRTI-35030,LP IPSP2400L0SYU LAMASAT COMPANI SA7520000001688777889940 Riyad Bank RIYADH 20241210SARIBLRIBL6BTMS11727274849 10DEC24 17:27:19,NONREF,Transfer,10/12/2024,"1,190.25",,17:27,10/12/2024,"8,910,348.34"
6.75524E+15,LARSEN TOUBRO ARABIA CO TFR+ 8400-4840104605-2024,840022547S306521,Transfer,10/12/2024,"13,800.00",,16:01,10/12/2024,"8,909,158.09"
YRTI-30321,LP IPSP2400L0JQ9 ركة فتحي المحتسب للتجاره SA2680000101608010690608 Alrajhi Bank RIYADH 20241210SARJHIRJHI6BOPF11555498748 10DEC24 15:55:34,NONREF,Transfer,10/12/2024,"15,750.00",,15:55,10/12/2024,"8,895,358.09"
YRTI-30220,LP IPSP2400L0JAX SAFE DECISION CO SA9820000002600755909940 Riyad Bank RIYADH 20241210SARIBLRIBL6BTMS11553227063 10DEC24 15:53:55,NONREF,Transfer,10/12/2024,"1,671.53",,15:53,10/12/2024,"8,879,608.09"
YRTI-28596,LP IPSP2400L0GN1 MUNIF AMER ABDULLAH ALNA SA9080000577608010026329 Alrajhi Bank RIYADH 20241210SARJHIRJHI6BOPF11518441248 10DEC24 15:19:03,NONREF,Transfer,10/12/2024,"10,000.00",,15:19,10/12/2024,"8,877,936.56"
556371L00VPV,AL BARRAK SHIPPING AGENC TFR+,A/C 16207,Transfer,10/12/2024,"24,150.00",,15:04,10/12/2024,"8,867,936.56"
NCBK6592434506ZR,ركة كات انترناشنال المحدودة شركة - ترناشنال المحدودة شركة شراء بضاعة TFR+ NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 65900000246500,NONREF,Transfer,10/12/2024,"541,218.75",,14:30,10/12/2024,"8,843,786.56"
269371L000NK,CHEDID + ASSOCIATES TFR+,ITC Q4 INVOICES,Transfer,10/12/2024,"88,678.80",,14:24,10/12/2024,"8,302,567.81"
YRTI-24360,LP IPSP2400L02GB مد باقر بن علوي الخضراوي SA4810000032400000776104 Saudi National Bank JEDDAH 20241210SANCBKNCBK2B82811352511505 10DEC24 13:53:08,NONREF,Transfer,10/12/2024,"3,159.00",,13:53,10/12/2024,"8,213,889.01"
